speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
34.021325698911,1.01305108262484,13.75,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-19.203135270736,-14.2638283633506,-0.0479150014355867,0.450417931353665,14.9746430989753,0,3478.85850016185,
33.9915163926004,1.03950507821469,14,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-21.4679595920221,-14.2770810573447,-0.0524615975315635,0.542279479062621,15.2319915629613,0,3478.60721513356,
34.021325698911,1.06595907380455,14.25,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-23.7349787665724,-14.291956494415,-0.0588853249788808,0.644138047166481,15.4852571340503,0,3478.85850016185,
33.9915163926004,1.0924130693944,14.5,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-26.0044880374611,-14.3086108323765,-0.0659272126618945,0.755808515726582,15.7340130443294,0,3478.60721513356,
34.021325698911,1.11886706498426,14.75,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-28.2767822002745,-14.3270938065979,-0.0731659808353168,0.87708755633334,15.9778408947053,0,3478.85850016185,
33.9915163926004,1.14532106057411,15,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-30.5521555063633,-14.3474192056503,-0.0804593319089887,1.0077540094337,16.2163314313507,0,3478.60721513356,
34.021325698911,1.17177505616397,15.25,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-32.8309015511632,-14.3695882932139,-0.0877576853368894,1.14756929474881,16.4490853051777,0,3478.85850016185,
33.9915163926004,1.19822905175382,15.5,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-35.1133131458806,-14.3935975381075,-0.0950420603697869,1.29627785402026,16.6757138129323,0,3478.60721513356,
34.021325698911,1.22468304734368,15.75,-15.3479051477729,0,1,5,2256.10923146709,150,35.4388809363656,143.458500161851,54.2404929940567,0,2.83795654657292,0,-5.819,1,34.021325698911,1.5,1.5,-37.399682170789,-14.4194411062134,-0.102303340690846,1.45360762526327,16.8958396185312,0,3478.85850016185,
33.9915163926004,1.25113704293353,16,-15.3210214233867,-0.313009913224954,1,5,2254.13244044648,150,35.4078295756254,143.207215133563,54.145484167107,100,98.5561204222105,0,-5.819,1,34.021325698911,1.5,1.5,-39.6902994083657,-14.4471115988238,-0.109535332776597,1.61927054764674,17.1090974533049,0,3478.60721513356,
